Clean Technology CAD,Consumer Products & Services CAD,Financial Services CAD,Technology CAD,Industrial Products & Services CAD,Oil & Gas CAD,Real Estate CAD,Utilities & Pipelines CAD,Comm & Media CAD,Technology US,Health Care US,Consumer Services US,Capital Goods US,Consumer Durables US,Finance US,Consumer Non-Durables US,Public Utilities US,Basic Industries US,Energy US,Transportation US,Fixed Income ETF US,Fixed Income ETF CAD,
34049.69621670067,45130.76673828203,28593.292358386127,58586.15346918441,28230.808793120057,49633.842511242445,45848.228786695596,71647.82623572773,58204.59391286403,24021.430677436347,23288.832911833684,28426.372568636674,27410.34757404547,28948.65485429705,28943.669400146893,31374.324485308385,22538.408668713884,23025.778118662318,31298.28115222297,28754.628532003764,75248.05531874472,403390.99098788365,
33623.24430512996,44565.53110082714,28235.178614676624,57852.39722714621,27877.23493747114,49012.20856529443,45274.00736974717,70750.48041908207,57475.616474170674,23720.576744236452,22997.15432385759,28070.349394633427,27067.04950038936,28586.090409626304,28581.167395282922,30981.37999130033,22256.1286918423,22737.394133336467,30906.28905510416,28394.494150012888,74305.6188039391,398338.7620892068,
33335.97380857706,44184.77182214786,27993.942709322288,57358.11753398518,27639.057233667958,48593.4577343534,44887.1950068467,70146.0019976394,56984.55592289305,23517.912724131813,22800.671085001595,27830.521758256895,26835.79386426942,28341.85638176283,28336.975428701873,30716.681072503932,22065.976632670678,22543.130235310244,30642.23169874391,28151.897083536518,73670.76596770577,394935.43274528097,
33556.76314283312,44477.414431326964,28179.35094156669,57738.00925867965,27822.115004265223,48915.29975534778,45184.489873920116,70610.58986810979,57361.97349099349,23673.675514301674,22951.68347235096,28014.84762815015,27013.53149676062,28529.568900318398,28524.655619946923,30920.12242398499,22212.123024505912,22692.436889595574,30845.17996045467,28338.35147214419,74158.69889762544,397551.1514811629,
33845.66767453075,44860.33952254358,28421.95903081129,58235.10048452378,28061.64749647645,49336.43250013952,45573.50248015562,71218.5066481612,57855.827264020656,23877.492315967233,23149.28433561145,28256.039437984153,27246.102547590282,28775.192165816283,28770.23658491186,31186.3269876049,22403.35669543807,22887.8057881023,31110.739312340706,28582.328464987466,74797.16286642748,400973.83944292023,
33920.5895605791,44959.64384941102,28484.874816555403,58364.011623298546,28123.765684726648,49445.64525402439,45674.38548806307,71376.15828295649,57983.89883108772,23930.348320334473,23200.528354780225,28318.58793864628,27306.41541864847,28838.889880076145,28833.92332933443,31255.362069415103,22452.94950458508,22938.470989735873,31179.60707078038,28645.599249799365,74962.73633263615,401861.4483562973,
33760.86438597195,32052.150229171406,46891.50605961782,41403.750298832456,44397.52469272545,36364.27708171591,64615.351406463174,35978.96266759701,78360.89603679816,26181.313510939595,27631.623694905888,25704.93552408532,31040.156929314253,24697.777663738107,32793.7744452052,25691.000383627746,21416.015201171424,28910.027683189583,26195.112489722713,27073.38504363719,86962.95754118453,387144.5063256524,
33949.71956926424,32231.447021967906,47153.81284982609,41635.35908592629,44645.88037958555,36567.695517187385,64976.803764253935,36180.225689526,78799.23971232702,26327.769380831247,27786.19246713594,25848.72657914891,31213.792724277573,24835.934769974276,32977.21981594247,25834.713486791905,21535.814428761358,29071.74773024391,26341.645549837853,27224.831079979893,87449.42036092514,389310.15723632986,
34445.469604629965,32702.106020149884,47842.37536770601,42243.338503759216,45297.82086857714,37101.67448891065,65925.62611603687,36708.54664158949,79949.90388186392,26712.22005574828,28191.939733182066,26226.18204206158,31669.5914478985,25198.600962707787,33458.76894499088,26211.964323830794,21850.2906865963,29496.267288822528,26726.298851208452,27622.38107868282,88726.39860365237,394995.050268344,
34483.005869408604,32737.74248916834,47894.51064384113,42289.37234093465,45347.18326710254,37142.105300083545,65997.46725468276,36748.549049516965,80037.0276980169,26741.329165780655,28222.661338275404,26254.76150184434,31704.102754716623,25226.06063646588,33495.22997236841,26240.528290138147,21874.101605887474,29528.410258903736,26755.4233033279,27652.48201857091,88823.08643021039,395425.488261012,
34470.02186109455,32725.415631055315,47876.476754140436,42273.448973808525,45330.10853159981,37128.12005164424,65972.61699462173,36734.71198820638,80006.89107254408,26731.260158411274,28212.034559657302,26244.875703520534,31692.165096633224,25216.56217852184,33482.617894810865,26230.64785109595,21865.86527294745,29517.291822020525,26745.348989043006,27642.069931591224,88789.64155892922,395276.597301604,
34565.20701754561,32815.783250180146,48008.682354372795,42390.18243195697,45455.2826173579,37230.64525253013,66154.79308651469,36836.15083619645,80227.8212615237,26805.075579549262,28289.93897567958,26317.348027731554,31779.679508580855,25286.194928561654,33575.076444316626,26303.080886664673,21926.245443732674,29598.80056174261,26819.20331492997,27718.400453273876,89034.82434288792,396368.1099472069,
34623.537394058236,32871.1613936285,48089.69921378822,42461.7178143558,45531.990497285035,37293.47367864907,66266.43234233896,36898.31353484485,80363.20939961864,26850.310377368085,28337.679548768956,26361.759762875863,31833.30917931435,25328.866545427885,33631.735929950344,26347.46854535227,21963.24699131756,29648.74989895364,26864.46195395199,27765.176528821357,89185.07470372098,397036.9993619031,
34679.34899951244,32924.14824675223,48167.21767437717,42530.16421873646,45605.386044951265,37353.58910288435,66373.25088992571,36957.79197846817,80492.75132611213,26893.591885899386,28383.358630385126,26404.253749501753,31884.623060735452,25369.695554033984,33685.948795467215,26389.93949516986,21998.650770591226,29696.542367780203,26907.766274196605,27809.932760980897,89328.83708551107,397677.0053817072,
35021.57593673706,33249.054300074444,48642.54722510102,42949.86551821711,46055.43461960385,37722.20629904933,67028.24341490131,37322.5033216815,81287.07960936526,27158.98647511759,28663.454715590226,26664.819393064463,32199.270746157417,25620.05184555204,34018.37254090547,26650.36388108039,22215.740511128148,29989.59737122994,27173.300740824096,28084.370095815157,90210.36269667643,401601.4096015891,
35048.82673301752,33274.92587155615,48680.39669673497,42983.28543163347,46091.27102138925,37751.558494991674,67080.39906345453,37351.54450293882,81350.33026520864,27180.1192764785,28685.75816551377,26685.567675850143,32224.325465827027,25639.98717955297,34044.84273007055,26671.1009158225,22233.026901094774,30012.932711991667,27194.444680322806,28106.222951595504,90280.5566885366,401913.9014842721,
35212.5650585055,33430.37702786583,48907.817908290235,43184.09133119064,46306.59656121809,37927.92322810007,67393.77994491404,37526.04048244444,81730.37627807476,27307.097199328666,28819.770012562254,26810.235191805063,32374.86851058987,25759.77003557531,34203.89072282039,26795.70084711673,22336.893390636484,30153.144747694852,27321.489527457066,28237.527372052766,90702.32222405385,403791.53093305975,
35615.44857353382,33812.86969158773,49467.39525116539,43678.18082679846,46836.41210747509,38361.87443280421,68164.86387220363,37955.39355767604,82665.4919455869,27619.530539149455,29149.51055335153,27116.983699755678,32745.284605028173,26054.499677707616,34595.23352045978,27102.2830607952,22592.46029151634,30498.14105582875,27634.087536671752,28560.606201000875,91740.09014406035,408411.4997155295,
35745.58741743704,33936.42191251872,49648.149106212295,43837.780893181436,47007.55235049792,38502.04871639742,68413.93827487004,38094.08256021071,82967.55164112261,27720.452299718992,29256.022860670244,27216.06915424722,32864.93587020828,26149.702815737266,34721.64449870758,27201.314799154126,22675.013138132806,30609.5812588072,27735.062488508116,28664.96665190182,92075.30842009233,409903.83527603844,
35515.85636506807,33718.31807137728,49329.06856043344,43556.042634959435,46705.442488806264,38254.6023374448,67974.25306692952,37849.258113114935,82434.33273697071,27542.297480087975,29067.9991798331,27041.15592271639,32653.718294865863,25981.642946505275,34498.494160247115,27026.496391453795,22529.284531973088,30412.858479208146,27556.81377157988,28480.741592787243,91483.55545059919,407269.45027213986,
35831.57925835791,34018.061510728294,49767.58582689336,43943.23982540901,47120.636684980884,38594.67167457359,68578.51916224505,38185.72408925566,83167.14361925967,27787.13836915113,29326.402995550467,27281.541847754048,32943.99783397523,26212.610191084015,34805.17307792425,27266.751998653224,22729.56158071069,30683.217599190226,27801.783705132424,28733.92490466591,92296.81059270841,410889.92581035476,
36259.1700814499,34424.01098944052,50361.47991215221,44467.62994371205,47682.943796243635,39055.23545015562,69396.89072336385,38641.407749636885,84159.60636107626,28118.732053062366,29676.36526499941,27607.10207075702,33337.13013350914,26525.414477107235,35220.515435483816,27592.13572919113,23000.801424054996,31049.37121395975,28133.5521569829,29076.816924916,93398.22085781403,415793.21964260953,
36411.96637382933,34569.07391383178,50573.70339636413,44655.01671983067,47883.87991820772,39219.81437353926,69689.32950730101,38804.242801382505,84514.25528964246,28237.224505991304,29801.421590712434,27723.43851282882,33477.612937487516,26637.192683194837,35368.9348328982,27708.4091030378,23097.72689618954,31180.213392408637,28252.10706189093,29199.34675144933,93791.80134600095,417545.37398632965,
36242.135614498926,34407.8386756175,50337.82021549509,44446.739162953345,47660.542469120104,39036.88739872356,69364.28823856145,38623.254113418196,84120.06838957983,28105.521943432574,29662.423383202444,27594.13232360671,33321.46843357989,26512.95290406913,35203.968925874404,27579.17301319047,22989.995705368558,31034.78429741961,28120.335084905542,29063.156709421975,93354.34260845234,415597.88103329967,
36719.450576441464,34860.995641384354,51000.7776911803,45032.11012005411,48288.2397510018,39551.00970711265,70277.82746684895,39131.92880255179,85227.94369993857,28475.676348225374,30053.08243924915,27957.551641937676,33760.31772233098,26862.13290938116,35667.61105962763,27942.39531491187,23292.777777647352,31443.517575264625,28490.684581238576,29445.923323570893,94583.83484818386,421071.3743417196,
36818.371504165916,34954.909955899086,51138.17201938186,45153.4250646008,48418.32659596714,39657.55875703707,70467.15349930164,39237.34886303819,85457.5448275833,28552.388833780784,30134.044402165266,28032.868317484543,33851.266848664265,26934.49856481279,35763.69836813429,28017.671159838814,23355.527714012762,31528.225322266186,28567.437498453768,29525.249620864124,94838.64042245143,422205.7260363721,
36622.76514490475,34769.20367950927,50866.48831259839,44913.536750038606,48161.092715161634,39446.86853993249,70092.7799792252,39028.89111098116,85003.53128672828,28400.69747428235,29973.95012111715,27883.937034344803,33671.42393888493,26791.402632332665,35573.69521085956,27868.82061521511,23231.445915765806,31360.724123345517,28415.666189343552,29368.389706949652,94334.7875790899,419962.6576562334,
36819.8510129854,34956.31458341114,51140.226954823695,45155.23950907195,48420.272237186364,39659.15235570923,70469.98515020922,39238.925576003065,85460.97885212317,28553.536182492062,30135.25530809723,28033.99478979216,33852.627127400316,26935.580900248795,35765.13549598625,28018.797021464103,23356.466232144463,31529.492251940726,28568.58545188034,29526.436062996865,94842.45141677844,422222.6919441455,
36753.28256343752,34893.11531454651,51047.76798162719,45073.60109391318,48332.73080611488,39587.450591305795,70342.57894073117,39167.98356060495,85306.4696756188,28501.912816821532,30080.772273337476,27983.310728981276,33791.42327026904,26886.882716826796,35700.47391935473,27968.14043745843,23314.238909077816,31472.488506501795,28516.934877883254,29473.05374298978,94670.98100697399,421459.33442928916,
37001.56806545816,35128.83452242903,51392.61937492722,45378.09421384509,48659.24086168641,39854.88221531963,70817.77574786208,39432.581489910874,85882.75451799884,28694.456482004596,30283.981867804658,28172.35099607993,34019.700036464536,27068.516103221467,35941.6472097715,28157.078222188607,23471.737426435502,31685.099790818724,28709.58002406916,29672.157916393306,95310.52747484477,424306.48807466606,
36714.19907575952,34856.009931099754,50993.48371987573,45025.66976886987,48281.33371836784,39545.35324572264,70267.77655233163,39126.332276798654,85215.75466667597,28471.603846283928,30048.784341634764,27953.553240567064,33755.489427551016,26858.291171362816,35662.50998973518,27938.399081151627,23289.446517607692,31439.020621977015,28486.609932866708,29441.712059949394,94570.30776470609,421011.1540340955,
36455.71982604652,34610.61290428764,50634.47391593129,44708.6752100163,47941.41828431698,39266.94180018088,69773.06980073481,38850.870867711135,84615.80955321953,28271.15500127093,29837.23166101149,27756.75163109917,33517.84040345208,26669.200543613548,35411.43495454218,27741.70416162535,23125.48165350483,31217.68025049536,28286.055440390366,29234.433354840818,93904.50372127026,418047.1060647804,
38204.91387892342,42756.86714018782,61353.63489640323,44361.584027770354,43411.14352848772,38273.28788057338,67865.87672628593,48365.35329321192,61756.42766814941,24985.814480047047,25073.815037366563,22803.806635910074,23376.887180392412,26210.486145807212,23653.38529722381,26667.387657241256,34078.78887741733,38241.1924908846,33487.29829780411,38308.169011563026,93345.06833822237,415478.43713381095,
37919.502472795015,42437.45017694585,60895.29000227871,44030.17895994125,43086.83876613768,37987.36568360755,67358.88185735435,48004.037899724586,61295.07369378649,24799.15690854685,24886.500054024422,22633.449845219176,23202.249167538735,26014.679613435703,23476.681693630504,26468.16782302973,33824.201860588,37955.51006386905,33237.13003607455,38021.98623365008,92647.73010330327,412374.5881018723,
